datetime,open,high,low,close,vol,band_10,band_9,band_8,band_7,band_6,band_5,mrs_close,RP,MRP,band_4,band_3,band_2,band_1,score
2020-05-21,296.79,297.67,293.6886,294.88,77930700.0,,G,R,G,G,G,271.93057692307696,100.0,0.0,G,G,G,B,7.0
2020-05-22,294.57,295.63,293.22,295.44,64211574.0,,G,R,G,G,G,272.06557692307695,100.0,0.0,G,G,G,B,7.0
2020-05-26,301.93,302.19,298.69,299.08,89356117.0,,G,R,G,G,G,272.54096153846154,100.0,0.0,G,G,G,B,7.0
2020-05-27,302.12,303.57,296.87,303.53,105107396.0,G,G,R,G,G,G,273.60673076923075,100.0,0.0,G,G,G,B,8.0
2020-05-28,304.65,306.84,302.24,302.97,91076702.0,,G,R,G,G,G,274.25384615384615,100.0,0.0,G,G,G,G,8.0
2020-05-29,302.46,304.96,299.47,304.32,119459906.0,,G,G,G,G,G,275.49365384615385,100.0,0.0,G,G,G,G,9.0
2020-06-01,303.62,306.205,303.06,305.55,56677691.0,,G,G,G,G,G,276.50807692307694,100.0,0.0,G,G,G,G,9.0
2020-06-02,306.55,308.13,305.1,308.08,74058985.0,G,G,G,G,G,G,277.8173076923077,100.0,0.0,G,G,G,G,10.0
2020-06-03,310.24,313.22,309.94,312.18,92967388.0,G,G,G,G,G,G,279.19557692307694,100.0,0.0,G,G,G,G,10.0
2020-06-04,311.11,313.0,309.08,311.36,76100031.0,,G,G,G,G,G,280.78326923076924,100.0,0.0,B,G,G,G,8.0
2020-06-05,317.23,321.275,317.16,319.34,150942993.0,G,G,G,G,G,G,282.63692307692304,100.0,0.0,G,G,G,G,10.0
2020-06-08,320.22,323.41,319.63,323.2,73680654.0,G,G,G,G,G,G,284.17634615384617,100.0,0.0,G,G,G,G,10.0
2020-06-09,320.3,323.2849,319.36,320.79,77792086.0,,G,G,G,G,G,285.5994230769231,100.0,0.0,B,G,G,G,8.0
2020-06-10,321.42,322.39,318.2209,319.0,95120496.0,,G,G,G,G,G,286.71096153846156,100.0,0.0,B,G,G,G,8.0
2020-06-11,311.46,312.15,300.01,300.61,209899988.0,,G,G,R,G,G,287.61846153846153,100.0,0.0,B,R,G,G,6.0
2020-06-12,308.24,309.08,298.6,304.21,194260108.0,,G,G,R,G,G,288.4369230769231,100.0,0.0,R,R,G,G,6.0
2020-06-15,298.02,308.28,296.74,307.05,135544866.0,,R,G,R,R,G,289.385,100.0,0.0,R,R,G,G,4.0
2020-06-16,315.48,315.64,307.67,312.96,137995498.0,,G,G,G,G,G,290.6698076923077,100.0,0.0,B,R,G,G,7.0
2020-06-17,314.07,314.39,310.86,311.66,83306240.0,,G,G,G,G,G,291.8203846153846,100.0,0.0,B,R,R,G,6.0
2020-06-18,310.005,312.3,309.51,311.78,80937795.0,,G,G,G,G,G,293.0432692307692,100.0,0.0,B,R,R,G,6.0
2020-06-19,314.17,314.38,306.53,308.64,135993861.0,,G,G,G,G,G,293.8851923076923,100.0,0.0,R,R,R,G,6.0
2020-06-22,307.99,311.05,306.75,310.62,74929536.0,,G,G,R,G,G,294.76,100.0,0.0,B,R,R,G,5.0
2020-06-23,313.49,314.5,311.6101,312.05,68714204.0,,G,G,G,G,G,295.49115384615385,100.0,0.0,B,R,R,G,6.0
2020-06-24,309.84,310.51,302.1,304.09,132930330.0,,R,R,R,R,G,295.9890384615384,100.0,0.0,R,R,R,B,1.0
2020-06-25,303.47,307.64,301.28,307.35,89071360.0,,R,R,R,R,G,296.5984615384615,100.0,0.0,R,R,R,B,1.0
2020-06-26,306.16,306.39,299.42,300.05,127747637.0,,R,R,R,R,G,296.91115384615387,100.0,0.0,R,R,R,B,1.0
2020-06-29,301.41,304.61,298.93,304.46,79974424.0,,R,R,R,R,G,297.4246153846154,100.0,0.0,B,R,R,B,1.0
2020-06-30,303.99,310.2,303.82,308.36,113641644.0,,G,R,G,G,G,297.9873076923077,100.0,0.0,B,R,R,B,4.0
2020-07-01,309.57,311.89,309.07,310.52,72569791.0,,G,R,G,G,G,298.44653846153847,100.0,0.0,B,R,R,B,4.0
2020-07-02,314.24,315.7,311.51,312.23,69581173.0,,G,R,G,G,G,299.03576923076923,100.0,0.0,B,R,R,B,4.0
2020-07-06,316.37,317.68,315.56,317.05,61702399.0,G,G,R,G,G,G,299.88211538461536,100.0,0.0,B,R,G,B,6.0
2020-07-07,315.38,317.52,313.37,313.78,83026624.0,,G,R,G,G,G,300.5490384615385,100.0,0.0,B,R,R,B,4.0
2020-07-08,314.61,316.3,312.7,316.18,54804874.0,,G,R,G,G,G,301.26250000000005,100.0,0.0,B,G,G,B,6.0
2020-07-09,316.84,317.1,310.68,314.38,83568794.0,,G,R,G,G,G,301.8665384615384,100.0,0.0,B,G,R,B,5.0
2020-07-10,314.31,317.88,312.76,317.59,57727227.0,G,G,G,G,G,G,302.45384615384614,100.0,0.0,G,G,G,B,9.0
2020-07-13,320.13,322.71,314.13,314.84,103264881.0,,G,R,G,G,G,303.01365384615383,100.0,0.0,B,G,G,B,6.0
2020-07-14,313.3,319.76,312.0,318.92,93767412.0,,G,G,G,G,G,303.50807692307694,100.0,0.0,G,G,G,B,8.0
2020-07-15,322.41,323.04,319.265,321.85,87602121.0,,G,R,G,G,G,304.11134615384617,100.0,0.0,G,G,G,B,7.0
2020-07-16,319.79,321.28,319.09,320.79,54819339.0,,G,G,G,G,G,304.84211538461534,100.0,0.0,G,G,G,B,8.0
2020-07-17,321.88,322.57,319.735,321.72,62891185.0,,G,G,G,G,G,305.57576923076925,100.0,0.0,G,G,R,G,8.0
2020-07-20,321.43,325.13,320.62,324.32,56484683.0,G,G,G,G,G,G,306.3090384615385,100.0,0.0,G,G,R,G,9.0
2020-07-21,326.45,326.93,323.94,325.01,57691215.0,,G,G,G,G,G,307.0928846153846,100.0,0.0,G,G,R,G,8.0
2020-07-22,324.62,327.2,324.5,326.86,57917101.0,G,G,G,G,G,G,307.8463461538462,100.0,0.0,G,G,R,G,9.0
2020-07-23,326.47,327.23,321.48,322.96,75841843.0,,G,R,G,G,G,308.43326923076927,100.0,0.0,B,G,R,G,6.0
2020-07-24,320.95,321.99,319.246,320.88,72946759.0,,G,R,R,G,G,308.97903846153844,100.0,0.0,B,G,R,G,5.0
2020-07-27,321.63,323.41,320.775,323.22,48212747.0,,G,R,G,G,G,309.6819230769231,100.0,0.0,B,G,R,G,6.0
2020-07-28,322.43,323.64,320.85,321.17,56620376.0,,G,R,R,G,G,310.4428846153846,100.0,0.0,B,R,R,G,4.0
2020-07-29,322.12,325.73,322.075,325.12,48578172.0,,G,R,G,G,G,311.21500000000003,100.0,0.0,B,R,R,G,5.0
2020-07-30,321.9,324.41,319.64,323.96,61400077.0,,G,R,G,G,G,311.9396153846154,100.0,0.0,R,R,R,G,5.0
2020-07-31,325.9,326.63,321.33,326.52,84631971.0,,G,G,G,G,G,312.5457692307692,100.0,0.0,B,R,G,G,7.0
2020-08-03,328.32,329.62,327.73,328.79,52878837.0,G,G,G,G,G,G,313.25384615384615,100.0,0.0,B,G,G,G,9.0
2020-08-04,327.86,330.06,327.86,330.06,42035020.0,G,G,G,G,G,G,313.8909615384615,100.0,0.0,G,G,G,G,10.0
2020-08-05,331.47,332.39,331.18,332.11,43050953.0,G,G,G,G,G,G,314.60692307692307,100.0,0.0,G,G,G,G,10.0
2020-08-06,331.4799,334.46,331.13,334.33,43527444.0,G,G,G,G,G,G,315.3548076923077,100.0,0.0,G,G,G,G,10.0
2020-08-07,333.28,334.88,332.3,334.57,57413935.0,G,G,G,G,G,G,316.03730769230776,100.0,0.0,G,G,G,G,10.0
2020-08-10,335.06,335.77,332.955,335.57,44333776.0,G,G,G,G,G,G,316.65346153846156,100.0,0.0,G,G,G,G,10.0
2020-08-11,336.85,337.54,332.01,332.8,69754397.0,,G,G,G,G,G,317.2271153846154,100.0,0.0,B,G,G,G,8.0
2020-08-12,335.44,338.28,335.43,337.44,53570574.0,G,G,G,G,G,G,317.8640384615385,100.0,0.0,G,G,G,G,10.0
2020-08-13,336.61,338.2514,335.83,336.83,41853055.0,,G,G,G,G,G,318.4655769230769,100.0,0.0,B,G,G,G,8.0
2020-08-14,336.41,337.42,335.62,336.84,47275032.0,,G,G,G,G,G,319.0186538461539,100.0,0.0,B,G,G,G,8.0
2020-08-17,337.94,338.34,337.48,337.91,35092877.0,,G,G,G,G,G,319.51346153846157,100.0,0.0,B,G,G,G,8.0
2020-08-18,338.34,339.1,336.61,338.64,38627631.0,G,G,G,G,G,G,320.0380769230769,100.0,0.0,B,G,G,G,9.0
2020-08-19,339.05,339.61,336.62,337.23,68215296.0,,G,G,G,G,G,320.38211538461536,100.0,0.0,B,G,G,G,8.0
2020-08-20,335.36,338.8,335.22,338.28,42408654.0,,G,G,G,G,G,320.6721153846154,100.0,0.0,B,R,G,G,7.0
2020-08-21,337.92,339.72,337.55,339.48,55253282.0,G,G,G,G,G,G,321.03153846153845,100.0,0.0,R,R,G,G,8.0
2020-08-24,342.12,343.0,341.06,342.92,48780467.0,G,G,G,G,G,G,321.4915384615384,100.0,0.0,B,G,G,G,9.0
2020-08-25,343.53,344.21,342.27,344.12,38644012.0,G,G,G,G,G,G,322.32826923076925,100.0,0.0,G,G,G,G,10.0
2020-08-26,344.76,347.86,344.17,347.57,50899056.0,G,G,G,G,G,G,323.1621153846154,100.0,0.0,G,G,G,G,10.0
2020-08-27,348.51,349.9,346.53,348.33,58207591.0,,G,G,G,G,G,323.9559615384615,100.0,0.0,G,G,G,G,9.0
2020-08-28,349.44,350.72,348.15,350.58,46897358.0,G,G,G,G,G,G,324.6794230769231,100.0,0.0,G,G,G,G,10.0
2020-08-31,350.35,351.3,349.06,349.31,66243333.0,,G,G,G,G,G,325.40346153846156,100.0,0.0,B,G,G,G,8.0
2020-09-01,350.21,352.71,349.24,352.6,55135897.0,G,G,G,G,G,G,326.1884615384615,100.0,0.0,G,G,G,G,10.0
2020-09-02,354.67,358.75,353.43,357.7,68758070.0,G,G,G,G,G,G,327.1319230769231,100.0,0.0,G,G,G,G,10.0
2020-09-03,355.87,356.38,342.59,345.39,148134474.0,,G,G,G,G,G,327.80057692307696,100.0,0.0,B,G,G,G,8.0
2020-09-04,346.13,347.83,334.87,342.57,139538064.0,R,G,G,R,G,G,328.38750000000005,100.0,0.0,B,R,R,G,5.0
2020-09-08,336.71,342.64,332.88,333.21,114050451.0,R,R,G,R,R,G,328.9475,100.0,0.0,R,R,R,G,3.0
2020-09-09,337.55,342.46,336.61,339.79,90617927.0,,R,G,R,R,G,329.57134615384615,100.0,0.0,R,R,R,G,3.0
2020-09-10,341.82,342.53,332.85,333.89,90738327.0,,R,G,R,R,G,330.2221153846154,100.0,0.0,R,R,R,G,3.0
2020-09-11,335.82,336.97,331.0,334.06,84816970.0,R,R,G,R,R,G,330.7913461538462,100.0,0.0,R,R,R,G,3.0
2020-09-14,337.49,340.38,336.93,338.46,65104879.0,,R,G,R,R,G,331.3701923076923,100.0,0.0,B,R,R,G,3.0
2020-09-15,341.12,342.02,339.02,340.17,52355231.0,,G,R,G,G,G,331.9403846153846,100.0,0.0,B,R,R,B,4.0
2020-09-16,341.51,343.06,338.52,338.82,82068163.0,,G,R,G,G,G,332.4517307692307,100.0,0.0,B,R,R,B,4.0
2020-09-17,333.56,337.6996,332.991,335.84,91738710.0,,R,R,R,R,G,332.8130769230769,100.0,0.0,R,R,R,B,1.0
2020-09-18,335.37,335.49,327.97,330.65,106074745.0,R,R,R,R,R,G,333.13750000000005,100.0,0.0,R,R,R,B,1.0
2020-09-21,325.7,327.13,321.73,326.97,99426745.0,,R,R,R,R,G,333.345,100.0,0.0,R,R,R,B,1.0
2020-09-22,328.57,330.9,325.86,330.3,63772743.0,,R,R,R,R,G,333.6511538461539,100.0,0.0,B,R,R,B,1.0
2020-09-23,330.9,331.2,322.1,322.64,92774530.0,,R,R,R,R,G,333.7482692307692,100.0,0.0,R,R,R,B,1.0
2020-09-24,321.22,326.797,319.8,323.5,76811301.0,,R,R,R,R,G,333.9148076923077,100.0,0.0,R,R,R,B,1.0
2020-09-25,322.58,329.58,321.64,328.73,71197640.0,,R,R,R,R,G,334.10346153846154,100.0,0.0,B,R,R,B,1.0
2020-09-28,333.22,334.96,332.15,334.19,64606703.0,,R,R,G,R,G,334.34076923076924,100.0,0.0,B,R,G,B,3.0
2020-09-29,333.97,334.77,331.6209,332.37,51672107.0,,R,R,G,R,G,334.5634615384615,100.0,0.0,B,R,G,B,3.0
2020-09-30,333.09,338.29,332.88,334.89,103984655.0,,G,G,G,G,G,334.8167307692308,100.0,0.0,B,R,G,B,6.0
2020-10-01,337.69,338.74,335.01,337.04,88920514.0,,G,R,G,G,G,335.0613461538462,100.0,0.0,B,G,G,B,6.0
2020-10-02,331.7,337.0126,331.19,333.84,89599433.0,,R,G,G,R,G,335.23115384615386,100.0,0.0,G,G,G,B,6.0
2020-10-05,336.06,339.96,336.01,339.76,45887754.0,,G,G,G,G,G,335.47923076923075,100.0,0.0,G,G,G,B,8.0
2020-10-06,339.91,342.17,334.38,334.93,89976445.0,,G,G,G,G,G,335.7094230769231,100.0,0.0,B,G,G,B,7.0
2020-10-07,338.12,341.63,338.09,340.76,57169467.0,,G,G,G,G,G,336.0917307692307,100.0,0.0,G,G,G,B,8.0
2020-10-08,342.85,343.85,341.86,343.78,45411768.0,G,G,G,G,G,G,336.48711538461544,100.0,0.0,G,G,G,B,9.0
2020-10-09,345.56,347.35,344.89,346.85,59728963.0,G,G,G,G,G,G,336.9809615384615,100.0,0.0,G,G,G,B,9.0
2020-10-12,349.59,354.02,349.06,352.43,79852096.0,G,G,G,G,G,G,337.50615384615384,100.0,0.0,G,G,G,B,9.0
2020-10-13,352.28,352.4651,349.09,350.13,73116080.0,,G,G,G,G,G,338.0094230769231,100.0,0.0,G,G,G,B,8.0
2020-10-14,350.75,351.93,347.14,347.93,57902810.0,,G,G,G,G,G,338.42115384615386,100.0,0.0,B,G,G,B,7.0
2020-10-15,343.71,348.02,343.13,347.5,60516632.0,,G,G,G,G,G,338.78096153846155,100.0,0.0,B,G,G,B,7.0
2020-10-16,348.96,350.75,347.1,347.29,89764929.0,,G,G,G,G,G,339.1123076923077,100.0,0.0,B,G,G,B,7.0
2020-10-19,348.65,349.33,341.04,342.01,68654735.0,,G,G,R,G,G,339.3026923076923,100.0,0.0,B,G,G,B,6.0
2020-10-20,343.46,346.88,342.64,343.38,60198355.0,,G,R,R,G,G,339.4767307692308,100.0,0.0,B,G,R,B,4.0
2020-10-21,343.33,348.6847,342.4,342.73,63701022.0,,G,R,R,G,G,339.63365384615383,100.0,0.0,B,G,R,B,4.0
2020-10-22,342.96,345.24,340.65,344.61,55553305.0,,G,R,R,G,G,339.8075,100.0,0.0,B,R,R,B,3.0
2020-10-23,345.93,345.99,343.13,345.78,49285125.0,,G,R,G,G,G,340.05711538461543,100.0,0.0,R,R,R,B,4.0
2020-10-26,342.13,342.98,335.62,339.39,91438344.0,R,R,R,R,R,G,340.09461538461534,100.0,0.0,R,R,R,B,1.0
2020-10-27,339.76,340.12,337.99,338.22,65978662.0,,R,R,R,R,G,340.12134615384616,100.0,0.0,R,R,R,B,1.0
2020-10-28,332.1,338.2483,326.13,326.66,127353813.0,R,R,R,R,R,G,339.92557692307696,100.0,0.0,R,R,R,B,1.0
2020-10-29,326.91,333.395,325.09,329.98,90534802.0,,R,R,R,R,G,339.7730769230769,100.0,0.0,R,R,R,B,1.0
2020-10-30,328.28,329.69,322.6,326.54,120282921.0,R,R,R,R,R,G,339.54038461538465,100.0,0.0,R,R,R,B,1.0
2020-11-02,330.2,332.36,327.24,330.2,86115746.0,,R,R,R,R,G,339.40519230769235,100.0,0.0,B,R,R,B,1.0
2020-11-03,333.69,338.25,333.17,336.03,93227788.0,,R,R,G,R,G,339.36192307692306,100.0,0.0,B,R,R,B,2.0
2020-11-04,340.86,347.94,339.59,343.54,127045985.0,,G,R,G,G,G,339.44,100.0,0.0,B,R,R,B,4.0
2020-11-05,349.24,352.19,348.86,350.24,82419383.0,G,G,R,G,G,G,339.58076923076925,100.0,0.0,B,G,R,B,6.0
2020-11-06,349.93,351.51,347.65,350.16,75149967.0,,G,R,G,G,G,339.69692307692304,100.0,0.0,G,G,R,B,6.0
2020-11-09,363.97,364.38,354.06,354.56,173058434.0,,G,R,G,G,G,339.83134615384614,100.0,0.0,G,G,R,B,6.0
2020-11-10,353.49,355.18,350.51,354.04,85264498.0,,G,R,G,G,G,339.9411538461539,100.0,0.0,G,G,R,B,6.0
2020-11-11,356.4,357.56,355.06,356.67,58481252.0,,G,G,G,G,G,340.0582692307692,100.0,0.0,G,G,G,B,8.0
2020-11-12,355.58,356.7182,351.26,353.21,68151641.0,,G,G,G,G,G,340.13326923076926,100.0,0.0,B,G,G,B,7.0
2020-11-13,355.27,358.9,354.71,358.1,62872273.0,,G,G,G,G,G,340.2390384615385,100.0,0.0,G,G,G,B,8.0
2020-11-16,360.98,362.78,359.59,362.57,74730921.0,,G,G,G,G,G,340.3326923076923,100.0,0.0,G,G,G,G,9.0
2020-11-17,359.97,361.92,358.34,360.62,66151279.0,,G,G,G,G,G,340.6255769230769,100.0,0.0,B,G,G,G,8.0
2020-11-18,360.91,361.5,356.24,356.28,70749822.0,,G,G,G,G,G,340.8892307692307,100.0,0.0,B,G,G,G,8.0
2020-11-19,355.6,358.18,354.15,357.78,60224552.0,,G,G,G,G,G,341.3617307692308,100.0,0.0,B,G,G,G,8.0
2020-11-20,357.5,357.72,355.25,355.33,70365000.0,,G,G,G,G,G,341.6605769230769,100.0,0.0,B,G,G,G,8.0
2020-11-23,357.28,358.82,354.865,357.46,62835493.0,,G,G,G,G,G,342.11384615384617,100.0,0.0,B,G,G,G,8.0
2020-11-24,360.21,363.81,359.29,363.22,62621630.0,,G,G,G,G,G,342.6746153846153,100.0,0.0,G,G,G,G,9.0
2020-11-25,363.13,363.16,361.48,362.66,43657514.0,,G,G,G,G,G,343.14,100.0,0.0,B,G,G,G,8.0
2020-11-27,363.84,364.18,362.58,363.67,28479072.0,,G,G,G,G,G,343.59192307692314,100.0,0.0,B,G,G,G,8.0
2020-11-30,362.83,363.12,359.17,362.06,83588299.0,,G,G,G,G,G,344.0388461538462,100.0,0.0,B,G,G,G,8.0
2020-12-01,365.57,367.68,364.93,366.02,73961896.0,G,G,G,G,G,G,344.6192307692308,100.0,0.0,G,G,G,G,10.0
2020-12-02,364.82,366.96,364.2,366.79,45853208.0,,G,G,G,G,G,345.3142307692308,100.0,0.0,G,G,G,G,9.0
2020-12-03,366.68,368.19,365.5,366.69,62307982.0,G,G,G,G,G,G,346.0780769230769,100.0,0.0,B,G,G,G,9.0
2020-12-04,367.32,369.85,367.22,369.85,50407740.0,G,G,G,G,G,G,346.8386538461539,100.0,0.0,G,G,G,G,10.0
2020-12-07,369.02,369.62,367.72,369.09,49136033.0,,G,G,G,G,G,347.7319230769231,100.0,0.0,B,G,G,G,8.0
2020-12-08,367.72,370.78,367.67,370.17,42268139.0,G,G,G,G,G,G,348.62942307692305,100.0,0.0,B,G,G,G,9.0
2020-12-09,370.88,371.05,365.95,366.85,74057133.0,,G,G,G,G,G,349.36250000000007,100.0,0.0,B,G,G,G,8.0
2020-12-10,365.37,367.86,364.43,366.73,57922988.0,,G,G,R,G,G,349.9882692307692,100.0,0.0,B,R,G,G,6.0
2020-12-11,364.9,366.7402,363.26,366.3,57626449.0,,G,G,R,G,G,350.64076923076925,100.0,0.0,R,R,G,G,6.0
2020-12-14,368.64,369.8,364.47,364.66,69194228.0,,G,G,G,G,G,351.21326923076924,100.0,0.0,R,R,G,G,7.0
2020-12-15,367.4,369.59,365.92,369.59,64214191.0,,G,G,G,G,G,351.83923076923077,100.0,0.0,B,R,G,G,7.0
2020-12-16,369.82,371.16,368.8676,370.17,58569131.0,G,G,G,G,G,G,352.53788461538454,100.0,0.0,B,R,G,G,8.0
2020-12-17,371.94,372.46,371.05,372.24,64330700.0,G,G,G,G,G,G,353.1625,100.0,0.0,B,R,G,G,8.0
2020-12-18,370.97,371.15,367.02,369.18,136296347.0,,G,G,G,G,G,353.82115384615383,100.0,0.0,R,R,G,G,7.0
2020-12-21,364.97,378.46,362.03,367.86,96516504.0,G,G,G,R,G,G,354.34230769230777,100.0,0.0,R,R,G,G,7.0
2020-12-22,368.21,368.3317,366.03,367.24,48545847.0,,G,G,R,G,G,354.7934615384615,100.0,0.0,R,R,G,G,6.0
2020-12-23,368.28,369.62,367.39,367.57,46266987.0,,G,G,R,G,G,355.19192307692305,100.0,0.0,R,R,G,G,6.0
2020-12-24,368.08,369.03,367.45,369.0,26440653.0,,G,G,G,G,G,355.5105769230769,100.0,0.0,B,R,G,G,7.0
2020-12-28,371.74,372.59,371.07,372.17,39196359.0,,G,G,G,G,G,355.93442307692305,100.0,0.0,B,R,G,G,7.0
2020-12-29,373.81,374.0,370.83,371.46,53922979.0,,G,G,G,G,G,356.38692307692304,100.0,0.0,B,R,G,G,7.0
2020-12-30,372.34,373.1,371.57,371.99,47453783.0,,G,G,G,G,G,356.85788461538465,100.0,0.0,B,R,R,G,6.0
2020-12-31,371.78,374.66,371.232,373.88,78412991.0,,G,G,G,G,G,357.36923076923074,100.0,0.0,B,R,G,G,7.0
2021-01-04,375.31,375.45,364.82,368.79,110478457.0,,G,G,G,G,G,357.8842307692308,100.0,0.0,R,R,R,G,6.0
2021-01-05,368.1,372.5,368.05,371.33,66580764.0,,G,G,R,G,G,358.42173076923075,100.0,0.0,R,R,R,G,5.0
2021-01-06,369.71,376.98,369.12,373.55,108201038.0,,G,G,G,G,G,359.0144230769231,100.0,0.0,B,R,R,G,6.0
2021-01-07,376.1,379.9,375.91,379.1,66841612.0,G,G,G,G,G,G,359.67769230769227,100.0,0.0,B,G,G,G,9.0
2021-01-08,380.59,381.49,377.1,381.26,71623236.0,G,G,G,G,G,G,360.36,100.0,0.0,G,G,G,G,10.0
2021-01-11,377.85,380.58,377.7189,378.69,51151848.0,,G,G,G,G,G,361.1157692307692,100.0,0.0,G,G,G,G,9.0
2021-01-12,378.89,379.86,376.36,378.77,52692394.0,,G,G,G,G,G,361.89557692307693,100.0,0.0,B,G,G,G,8.0
2021-01-13,378.69,380.86,377.85,379.79,45408266.0,,G,G,G,G,G,362.9173076923077,100.0,0.0,B,G,G,G,8.0
2021-01-14,380.59,381.13,378.1,378.46,49908476.0,,G,G,G,G,G,363.8496153846154,100.0,0.0,B,G,G,G,8.0
2021-01-15,376.72,377.58,373.7,375.7,106102383.0,,G,G,R,G,G,364.795,100.0,0.0,B,R,G,G,6.0
2021-01-19,378.34,379.23,376.75,378.65,51328803.0,,G,G,G,G,G,365.7267307692307,100.0,0.0,R,R,G,G,7.0
2021-01-20,381.11,384.79,380.69,383.89,61211499.0,G,G,G,G,G,G,366.6471153846154,100.0,0.0,B,G,G,G,9.0
2021-01-21,384.49,384.95,383.25,384.24,47887079.0,,G,G,G,G,G,367.4298076923077,100.0,0.0,G,G,G,G,9.0
2021-01-22,382.25,384.1256,381.835,382.88,52322581.0,,G,G,G,G,G,368.0575,100.0,0.0,B,G,G,G,8.0
2021-01-25,383.67,384.77,378.46,384.39,70594392.0,,G,G,G,G,G,368.71576923076924,100.0,0.0,G,G,G,G,9.0
2021-01-26,385.41,385.85,383.54,383.79,41457243.0,,G,G,G,G,G,369.2778846153846,100.0,0.0,B,G,G,G,8.0
2021-01-27,380.22,380.32,372.01,374.41,123465353.0,R,R,G,R,R,G,369.6696153846154,100.0,0.0,B,R,R,G,3.0
2021-01-28,376.36,381.93,375.89,377.63,94387034.0,,G,G,R,G,G,370.0726923076923,100.0,0.0,R,R,R,G,5.0
2021-01-29,375.63,376.67,368.27,370.07,126537171.0,R,R,G,R,R,G,370.39692307692314,100.0,0.0,R,R,R,G,3.0
2021-02-01,373.72,377.34,371.42,376.23,76204131.0,,R,G,R,R,G,370.74557692307695,100.0,0.0,B,R,R,B,2.0
2021-02-02,379.65,383.22,379.6,381.55,64708569.0,,G,G,G,G,G,371.1105769230769,100.0,0.0,B,R,G,B,6.0
2021-02-03,382.435,383.7,380.48,381.85,52656585.0,,G,R,G,G,G,371.51884615384614,100.0,0.0,B,R,G,B,5.0
2021-02-04,382.96,386.24,382.78,386.19,46732539.0,G,G,G,G,G,G,372.0940384615385,100.0,0.0,B,R,G,B,7.0
2021-02-05,388.2,388.47,386.485,387.71,48863539.0,,G,R,G,G,G,372.6696153846154,100.0,0.0,B,G,R,G,6.0
2021-02-08,389.27,390.56,388.35,390.51,38535608.0,G,G,G,G,G,G,373.34615384615387,100.0,0.0,G,G,G,G,10.0
2021-02-09,389.61,390.89,389.17,390.25,35775029.0,G,G,G,G,G,G,373.9767307692307,100.0,0.0,G,G,G,G,10.0
2021-02-10,392.12,392.28,387.5,390.08,59170131.0,,G,G,G,G,G,374.4932692307693,100.0,0.0,G,G,R,G,8.0
2021-02-11,391.24,391.69,388.1,390.71,43070000.0,,G,R,G,G,G,375.03269230769234,100.0,0.0,B,G,R,G,6.0
2021-02-12,389.85,392.9,389.77,392.64,50749624.0,G,G,G,G,G,G,375.58980769230766,100.0,0.0,G,G,G,G,10.0
2021-02-16,393.96,394.17,391.53,392.3,51250583.0,,G,R,G,G,G,376.1713461538462,100.0,0.0,B,G,R,G,6.0
2021-02-17,390.42,392.66,389.33,392.39,53065043.0,,G,R,G,G,G,376.6784615384616,100.0,0.0,B,G,G,G,7.0
2021-02-18,389.59,391.515,387.74,390.72,59927621.0,,G,G,G,G,G,377.13865384615383,100.0,0.0,B,G,G,G,8.0
2021-02-19,392.07,392.38,389.55,390.03,82264583.0,,G,G,G,G,G,377.58750000000003,100.0,0.0,B,G,R,G,7.0
2021-02-22,387.06,389.62,386.74,387.03,67525246.0,,G,R,R,G,G,377.9178846153846,100.0,0.0,B,R,R,G,4.0
2021-02-23,384.66,388.945,380.2,387.5,107317266.0,,R,G,R,R,G,378.2719230769231,100.0,0.0,R,R,R,G,3.0
2021-02-24,386.33,392.23,385.27,391.77,72389150.0,,G,G,G,G,G,378.68730769230774,100.0,0.0,B,R,G,G,7.0
2021-02-25,390.41,391.88,380.7789,382.33,146861885.0,,G,R,R,G,G,378.98499999999996,100.0,0.0,R,R,R,G,4.0
2021-02-26,384.35,385.58,378.23,380.36,152919040.0,R,R,R,R,R,G,379.24711538461537,100.0,0.0,R,R,R,B,1.0
2021-03-01,385.59,390.92,385.54,389.58,105213631.0,,G,R,G,G,G,379.69480769230773,100.0,0.0,B,R,R,B,4.0
2021-03-02,389.82,390.07,386.0,386.54,79275461.0,,G,R,G,G,G,380.1155769230769,100.0,0.0,B,R,R,B,4.0
2021-03-03,385.79,386.83,381.31,381.42,119374393.0,,R,R,R,R,G,380.3430769230769,100.0,0.0,R,R,R,B,1.0
2021-03-04,381.22,384.0,371.88,376.7,183594701.0,R,R,R,R,R,G,380.46865384615387,100.0,0.0,R,R,R,B,1.0
2021-03-05,380.46,384.76,372.64,383.63,152047537.0,,R,R,R,R,G,380.68769230769226,100.0,0.0,B,R,R,B,1.0
2021-03-08,384.66,387.68,381.42,381.72,122590782.0,,R,R,G,R,G,380.92884615384617,100.0,0.0,B,R,R,B,2.0
2021-03-09,385.85,389.91,385.31,387.17,113448927.0,,G,R,G,G,G,381.3001923076923,100.0,0.0,B,R,R,B,4.0
2021-03-10,389.69,391.4,388.1702,389.58,110153696.0,,G,R,G,G,G,381.7298076923077,100.0,0.0,B,R,R,B,4.0
2021-03-11,392.23,395.65,391.74,393.53,86413504.0,G,G,R,G,G,G,382.22903846153844,100.0,0.0,B,G,R,B,6.0
2021-03-12,392.07,394.21,391.2,394.06,64774109.0,,G,R,G,G,G,382.71096153846156,100.0,0.0,G,G,R,B,6.0
